Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,Name,Latitude,Longitude,Level,Node
active,1,5,ed4b0d67-48fd-4b68-a18a-fac8c96a6794,Q7-CEN-2473,bincar,CEN,[null],node2473,71,30,1,root
active,0,5,b4ff100a-da5c-420e-9373-2bc4bfe20fde,Q7-CEN-2110,path,CEN,[null],node2110,71,29,1,root
active,1,5,7c21b23c-9449-42de-afea-d0bd76815f04,Q7-CEN-1839,bin,CEN,[null],node1839,71,28,1,root
active,1,5,87e33172-bf68-411e-82fa-753662498797,Q7-CEN-1838,bin,CEN,[null],node1838,71,27,1,root
active,1,5,5df36ea8-5bb5-4a8e-9f94-838b351f74be,Q7-CEN-1837,bin,CEN,[null],node1837,71,26,1,root
active,1,5,4c8b3de7-cf00-4d63-bca4-271e3e2b93f3,Q7-CEN-1836,bin,CEN,[null],node1836,71,25,1,root
active,1,5,ce9697f8-f2e3-47b6-b3e8-0f8addc365a8,Q7-CEN-1835,bin,CEN,[null],node1835,71,24,1,root
active,1,5,b180428c-8564-4cd9-a036-2afb68d1e290,Q7-CEN-1834,bin,CEN,[null],node1834,71,23,1,root
active,1,5,172feee4-00dd-4377-aa7f-9cfb42f2861d,Q7-CEN-1833,bin,CEN,[null],node1833,71,22,1,root
active,1,5,42e67d53-e371-4627-938f-1fb72b94adad,Q7-CEN-1832,bin,CEN,[null],node1832,71,21,1,root
active,1,5,f44ac8be-7a05-4ea6-9738-c0a73a83543d,Q7-CEN-1831,bin,CEN,[null],node1831,71,20,1,root
active,1,5,fbfedd36-f62b-4188-95b6-9c47f527b097,Q7-CEN-1830,bin,CEN,[null],node1830,71,19,1,root
active,1,5,a2e4e214-14df-4416-8b87-5836f802b65b,Q7-CEN-1829,bin,CEN,[null],node1829,71,18,1,root
active,1,5,161e8e74-aae7-4fe6-bb92-792a41af61eb,Q7-CEN-1828,bin,CEN,[null],node1828,71,17,1,root
active,1,5,1f5f55c5-1d7f-4a7d-9f4b-3e7c42d5e798,Q7-CEN-1827,bin,CEN,[null],node1827,71,16,1,root
active,0,5,b4ff100a-da5c-420e-9373-2bc4bfe20fde,Q7-CEN-2183,path,CEN,[null],node2183,71,15,1,root
active,1,5,3a18d199-8613-4709-b0ba-99f6c4ac17e1,Q7-CEN-897,bin,CEN,[null],node897,71,14,1,root
active,1,5,23e30b4b-11d6-4a9f-8dc6-f6de8364158c,Q7-CEN-898,bin,CEN,[null],node898,71,13,1,root
active,1,5,da5086a4-6d8e-4d7e-a3f8-3e8f2a84e73a,Q7-CEN-899,bin,CEN,[null],node899,71,12,1,root
active,1,5,5d5e96a4-0b18-4316-9e73-f69b4f7ee779,Q7-CEN-900,bin,CEN,[null],node900,71,11,1,root
active,1,5,dfae3d7b-3ad9-40b2-8805-19798144526c,Q7-CEN-901,bin,CEN,[null],node901,71,10,1,root
active,1,5,892588f7-f192-49f9-b93a-492699a32208,Q7-CEN-902,bin,CEN,[null],node902,71,9,1,root
active,1,5,a1d24237-d89b-4582-bd2d-cb88dc7d6a8f,Q7-CEN-903,bin,CEN,[null],node903,71,8,1,root
active,1,5,372825f7-ac4a-4caf-a64e-7398fcda9e33,Q7-CEN-904,bin,CEN,[null],node904,71,7,1,root
active,1,5,7a585067-0470-4aec-8e81-3160e1320670,Q7-CEN-905,bin,CEN,[null],node905,71,6,1,root
active,1,5,c1e4c5f1-b2d8-4a7a-8c61-84a58e3f40fd,Q7-CEN-906,bin,CEN,[null],node906,71,5,1,root
active,1,5,ed8e8806-48ca-460e-9093-442c5d1f1c18,Q7-CEN-907,bin,CEN,[null],node907,71,4,1,root
active,1,5,c6635d4f-eb2a-4fe4-b36c-009173c40796,Q7-CEN-908,bin,CEN,[null],node908,71,3,1,root
active,1,5,53a3e5af-e4cf-4c9b-bb08-5e34e6576bc8,Q7-CEN-909,bin,CEN,[null],node909,71,2,1,root
active,1,5,c5a448d1-3ca5-4221-93b9-34e9f07e336a,Q7-CEN-910,bin,CEN,[null],node910,71,1,1,root
active,0,5,6f4fb0a9-bf6a-4d04-8aa9-421f903f97fc,Q7-CEN-2037,path,CEN,[null],node2037,71,0,1,root
active,1,5,9bbd7938-a880-42e8-944f-b1d2750f3794,Q7-CEN-2472,bincar,CEN,[null],node2472,70,30,1,root
active,0,5,894cbe7a-b006-44f3-bcd7-72187ddfa794,Q7-CEN-2109,path,CEN,[null],node2109,70,29,1,root
active,-1,5,cc97adab-667d-4278-b56e-74e402d33d79,Q7-CEN-1826,bin,CEN,[null],node1826,70,28,1,root
active,-1,5,c2576f29-7180-4e2e-aba7-02de3d598604,Q7-CEN-1825,bin,CEN,[null],node1825,70,27,1,root
active,-1,5,38c07bce-2eea-4a09-b771-7040cb5c971e,Q7-CEN-1824,bin,CEN,[null],node1824,70,26,1,root
active,-1,5,42993404-1b54-4d7c-9755-217dfd1595b4,Q7-CEN-1823,bin,CEN,[null],node1823,70,25,1,root
active,-1,5,4d1ce855-c594-45b8-a15d-79d52e13a63c,Q7-CEN-1822,bin,CEN,[null],node1822,70,24,1,root
active,-1,5,7ec3db10-7063-489c-b19c-aef0912985d5,Q7-CEN-1821,bin,CEN,[null],node1821,70,23,1,root
active,-1,5,7225a90d-5e52-4c91-8ad3-7d8f09dfdf2e,Q7-CEN-1820,bin,CEN,[null],node1820,70,22,1,root
active,-1,5,458e584e-7c1f-4eb6-ba80-53a5b1c52809,Q7-CEN-1819,bin,CEN,[null],node1819,70,21,1,root
active,-1,5,ab1454e2-fd7b-445b-b9a0-7980dd6be7e4,Q7-CEN-1818,bin,CEN,[null],node1818,70,20,1,root
active,-1,5,ef5b147c-3a0a-4d69-8860-9904ce4d00d0,Q7-CEN-1817,bin,CEN,[null],node1817,70,19,1,root
active,-1,5,712405b4-d54a-4920-8428-24242bbd59b5,Q7-CEN-1816,bin,CEN,[null],node1816,70,18,1,root
active,-1,5,fd3aea4f-619f-4b7d-b727-10c8252aee91,Q7-CEN-1815,bin,CEN,[null],node1815,70,17,1,root
active,-1,5,6435b651-1a47-469b-874d-a7fd9caff96c,Q7-CEN-1814,bin,CEN,[null],node1814,70,16,1,root
active,0,5,894cbe7a-b006-44f3-bcd7-72187ddfa794,Q7-CEN-2182,path,CEN,[null],node2182,70,15,1,root
active,-1,5,3a93a1a7-50db-4ae5-ba3c-b6602e2d59a1,Q7-CEN-883,bin,CEN,[null],node883,70,14,1,root
active,-1,5,2333e26f-83ce-48ab-890d-6c4b0c549410,Q7-CEN-884,bin,CEN,[null],node884,70,13,1,root
active,-1,5,75fa6b31-391f-48dc-80a9-02d67205d81e,Q7-CEN-885,bin,CEN,[null],node885,70,12,1,root
active,-1,5,746ba763-af17-4d4e-a874-d98805ffda5c,Q7-CEN-886,bin,CEN,[null],node886,70,11,1,root
active,-1,5,9c1a5053-2879-4521-b93c-35b52a9a259f,Q7-CEN-887,bin,CEN,[null],node887,70,10,1,root
active,-1,5,2c9766df-520b-484e-9797-4bd4cab217b3,Q7-CEN-888,bin,CEN,[null],node888,70,9,1,root
active,-1,5,1e092e72-390d-432e-97ec-de07bfb7ce17,Q7-CEN-889,bin,CEN,[null],node889,70,8,1,root
active,-1,5,fe5cfa7e-0bfa-4116-b20e-de0c0651d788,Q7-CEN-890,bin,CEN,[null],node890,70,7,1,root
active,-1,5,9ef5ebf7-6fa1-43ec-b11d-eef00a972e4c,Q7-CEN-891,bin,CEN,[null],node891,70,6,1,root
active,-1,5,c2062fc5-4d79-4ca2-b924-6f663fd886d1,Q7-CEN-892,bin,CEN,[null],node892,70,5,1,root
active,-1,5,7cbd18fc-1e4a-49b9-8b32-51cce75f049c,Q7-CEN-893,bin,CEN,[null],node893,70,4,1,root
active,-1,5,68fd416a-1cae-48b5-8647-20d2b358103a,Q7-CEN-894,bin,CEN,[null],node894,70,3,1,root
active,-1,5,1c36ccb2-367e-4890-9a10-0c667b75446b,Q7-CEN-895,bin,CEN,[null],node895,70,2,1,root
active,-1,5,8eebb63e-12fb-4ae9-bb0f-aec49e31cbde,Q7-CEN-896,bin,CEN,[null],node896,70,1,1,root
active,0,5,c3afb1f5-d8d5-424c-9fba-a09c1653b458,Q7-CEN-2036,path,CEN,[null],node2036,70,0,1,root
active,1,5,f33ca883-af58-4ac0-98ec-583b5081b456,Q7-CEN-2471,bincar,CEN,[null],node2471,69,30,1,root
active,0,5,f8d58ca6-9f42-419e-b74c-942aa816e41f,Q7-CEN-2108,path,CEN,[null],node2108,69,29,1,root
active,0,5,6bb1810b-ead0-4282-93d2-c31bc95d928d,Q7-CEN-1813,path,CEN,[null],node1813,69,28,1,root
active,0,5,b6c98740-021a-4e91-936f-5e8354b25c07,Q7-CEN-1812,path,CEN,[null],node1812,69,27,1,root
active,0,5,90ee4ac2-ba7c-4571-a0ea-7d158241faa0,Q7-CEN-1811,path,CEN,[null],node1811,69,26,1,root
active,0,5,1e41a61b-0a64-4ebf-aa04-0503e7f1c729,Q7-CEN-1810,path,CEN,[null],node1810,69,25,1,root
active,0,5,3711489b-e045-4252-bb80-9afb7e65baf2,Q7-CEN-1809,path,CEN,[null],node1809,69,24,1,root
active,0,5,6fdb5ab2-964d-4f98-915c-3b31f86e849b,Q7-CEN-1808,path,CEN,[null],node1808,69,23,1,root
active,0,5,458a946d-4b1d-46c4-9455-60c6d846d4dc,Q7-CEN-1807,path,CEN,[null],node1807,69,22,1,root
active,0,5,bb4f1b65-9977-4326-8ab2-58a12d8da288,Q7-CEN-1806,path,CEN,[null],node1806,69,21,1,root
active,0,5,a69e8462-1847-48c6-939b-979cc8287b0e,Q7-CEN-1805,path,CEN,[null],node1805,69,20,1,root
active,0,5,96d471a4-3559-403d-8a77-252a6a88c059,Q7-CEN-1804,path,CEN,[null],node1804,69,19,1,root
active,0,5,6209a4e5-1065-40cd-a3eb-d751d76a5172,Q7-CEN-1803,path,CEN,[null],node1803,69,18,1,root
active,0,5,bee6e829-3ca4-4cd0-86f1-634770a8c8d6,Q7-CEN-1802,path,CEN,[null],node1802,69,17,1,root
active,0,5,0514a215-4409-4682-9092-5aa2fa72c754,Q7-CEN-1801,path,CEN,[null],node1801,69,16,1,root
active,0,5,f8d58ca6-9f42-419e-b74c-942aa816e41f,Q7-CEN-2181,path,CEN,[null],node2181,69,15,1,root
active,0,5,547aaa6a-fcc2-4312-a3e9-504623e2164b,Q7-CEN-869,path,CEN,[null],node869,69,14,1,root
active,0,5,5ed340a1-4cd9-406b-8c62-7bf25237b4e7,Q7-CEN-870,path,CEN,[null],node870,69,13,1,root
active,0,5,49a635cd-cfe9-4cde-ad82-67566715e794,Q7-CEN-871,path,CEN,[null],node871,69,12,1,root
active,0,5,63e5e77d-bc87-4a10-a15a-21f814a3364f,Q7-CEN-872,path,CEN,[null],node872,69,11,1,root
active,0,5,edfbdd05-83a5-4f48-a058-4e8788ac4387,Q7-CEN-873,path,CEN,[null],node873,69,10,1,root
active,0,5,7f9a364c-0b21-4497-8b32-9201624d10cf,Q7-CEN-874,path,CEN,[null],node874,69,9,1,root
active,0,5,5bf7d999-1827-45fc-a46d-348b14fa4ebc,Q7-CEN-875,path,CEN,[null],node875,69,8,1,root
active,0,5,187bd522-4d25-4011-a02e-d9cd8e1625a2,Q7-CEN-876,path,CEN,[null],node876,69,7,1,root
active,0,5,c951d228-8f77-4c41-b912-b81fc8ede029,Q7-CEN-877,path,CEN,[null],node877,69,6,1,root
active,0,5,eeeea184-d2ca-4663-bbd2-eb94b6e20f4d,Q7-CEN-878,path,CEN,[null],node878,69,5,1,root
active,0,5,c63a9876-7aba-4a76-ac9a-1290d0a9370d,Q7-CEN-879,path,CEN,[null],node879,69,4,1,root
active,0,5,343a2088-de99-4449-8510-91323ccb9ec8,Q7-CEN-880,path,CEN,[null],node880,69,3,1,root
active,0,5,02f223c6-035d-4adf-aff5-483003d06462,Q7-CEN-881,path,CEN,[null],node881,69,2,1,root
active,0,5,acde15b3-321d-4284-bbd2-c83dc928d143,Q7-CEN-882,path,CEN,[null],node882,69,1,1,root
active,0,5,f629b8f5-ba00-4982-963d-3f7f4ecf480a,Q7-CEN-2035,path,CEN,[null],node2035,69,0,1,root
active,1,5,56840671-105f-4963-a6b9-08c6c3627b52,Q7-CEN-2470,bincar,CEN,[null],node2470,68,30,1,root
active,0,5,f91ef8e4-073a-4243-ab26-8f62523e471e,Q7-CEN-2107,path,CEN,[null],node2107,68,29,1,root
active,1,5,d2743443-6f3f-4d62-875a-2e21571afa46,Q7-CEN-1800,bin,CEN,[null],node1800,68,28,1,root
active,1,5,76ccad5b-6d32-46a7-8d6e-4ea4dd80fb2a,Q7-CEN-1799,bin,CEN,[null],node1799,68,27,1,root
active,1,5,15535bfe-f6cd-4096-abca-a731701bbf83,Q7-CEN-1798,bin,CEN,[null],node1798,68,26,1,root
active,1,5,da55f446-e0fc-47eb-8e89-39ccc06509da,Q7-CEN-1797,bin,CEN,[null],node1797,68,25,1,root
active,1,5,68a78c3b-527c-4571-aacb-60d5cb6cc8fd,Q7-CEN-1796,bin,CEN,[null],node1796,68,24,1,root
active,1,5,4fc0c98c-6555-4aed-b26b-64a4d2b863ab,Q7-CEN-1795,bin,CEN,[null],node1795,68,23,1,root
active,1,5,0bd0b7d9-fed2-4d02-a6d2-1e0460b24483,Q7-CEN-1794,bin,CEN,[null],node1794,68,22,1,root
active,1,5,49d1d26c-fe28-4c88-8373-c55db313d1f1,Q7-CEN-1793,bin,CEN,[null],node1793,68,21,1,root
active,1,5,94e39f9e-f8d1-45c6-b44f-dc9d2371a81b,Q7-CEN-1792,bin,CEN,[null],node1792,68,20,1,root
active,1,5,10415a28-2332-4db8-8afe-b0d24b02eeef,Q7-CEN-1791,bin,CEN,[null],node1791,68,19,1,root
active,1,5,77ae8fe8-1499-4da6-ad66-d3a6abafa9a0,Q7-CEN-1790,bin,CEN,[null],node1790,68,18,1,root
active,1,5,f2afd77e-86f8-42e4-9b35-bcb4d0ca2462,Q7-CEN-1789,bin,CEN,[null],node1789,68,17,1,root
active,1,5,b060b87f-228f-4a64-afb8-3f456fed89e0,Q7-CEN-1788,bin,CEN,[null],node1788,68,16,1,root
active,0,5,f91ef8e4-073a-4243-ab26-8f62523e471e,Q7-CEN-2180,path,CEN,[null],node2180,68,15,1,root
active,1,5,0e49baa9-c2e9-4293-b762-a59dc66eb362,Q7-CEN-855,bin,CEN,[null],node855,68,14,1,root
active,1,5,ef959250-88d7-4d31-a300-ede35a84bd33,Q7-CEN-856,bin,CEN,[null],node856,68,13,1,root
active,1,5,bc7b2772-9199-4d13-8e3a-f926cba404fd,Q7-CEN-857,bin,CEN,[null],node857,68,12,1,root
active,1,5,f8abecc2-b891-46d9-9c79-63fa0fdf5e78,Q7-CEN-858,bin,CEN,[null],node858,68,11,1,root
active,1,5,21d1be82-3592-42d0-acce-892b0ef00eeb,Q7-CEN-859,bin,CEN,[null],node859,68,10,1,root
active,1,5,65dc8de2-c77b-45ae-b8ca-989fa9d2f814,Q7-CEN-860,bin,CEN,[null],node860,68,9,1,root
active,1,5,a4720487-4605-4ed5-9dc3-382e62b87e62,Q7-CEN-861,bin,CEN,[null],node861,68,8,1,root
active,1,5,66c5ad35-302f-4d9e-ae18-48a5573b0d7d,Q7-CEN-862,bin,CEN,[null],node862,68,7,1,root
active,1,5,43647a13-55d0-4be9-9b96-50ee991a3146,Q7-CEN-863,bin,CEN,[null],node863,68,6,1,root
active,1,5,cd9a54fa-116f-4372-abcd-7a33c224e824,Q7-CEN-864,bin,CEN,[null],node864,68,5,1,root
active,1,5,506dec2d-66a2-4f3d-b43b-60f07e6c3068,Q7-CEN-865,bin,CEN,[null],node865,68,4,1,root
active,1,5,38d4627e-e28e-4f14-b96b-9a79297ed89f,Q7-CEN-866,bin,CEN,[null],node866,68,3,1,root
active,1,5,8e8a6909-5817-4a6b-870e-c7c72faa3989,Q7-CEN-867,bin,CEN,[null],node867,68,2,1,root
active,1,5,b884f334-a4f6-4a2b-a493-e51b37eed124,Q7-CEN-868,bin,CEN,[null],node868,68,1,1,root
active,0,5,fd55a82b-a915-4408-8e80-d6ae3b7ddab6,Q7-CEN-2034,path,CEN,[null],node2034,68,0,1,root
active,1,5,06c118f3-707e-4e66-b46e-50b675dbd947,Q7-CEN-2469,bincar,CEN,[null],node2469,67,30,1,root
active,0,5,bae438bd-49c6-4e50-b461-f8d87a8ebf8e,Q7-CEN-2106,path,CEN,[null],node2106,67,29,1,root
active,-1,5,ffc68615-212a-492c-b80e-21c082f51b56,Q7-CEN-1787,bin,CEN,[null],node1787,67,28,1,root
active,-1,5,7b7e5a60-529e-4769-83c7-6111e613f7b4,Q7-CEN-1786,bin,CEN,[null],node1786,67,27,1,root
active,-1,5,c93646ea-1330-4aa0-b905-7e15a966066b,Q7-CEN-1785,bin,CEN,[null],node1785,67,26,1,root
active,-1,5,55686632-da14-45b8-84ed-a6dbf155f896,Q7-CEN-1784,bin,CEN,[null],node1784,67,25,1,root
active,-1,5,e0a8eacc-c533-44c0-bcbe-2666fd34c223,Q7-CEN-1783,bin,CEN,[null],node1783,67,24,1,root
active,-1,5,481d3ec5-5154-413b-8f57-e0a78a33b778,Q7-CEN-1782,bin,CEN,[null],node1782,67,23,1,root
active,-1,5,cbd0f8d2-792f-4cf4-bc84-9973c2f31018,Q7-CEN-1781,bin,CEN,[null],node1781,67,22,1,root
active,-1,5,6e2fc2a8-2471-43cb-bb3a-faf27138f6be,Q7-CEN-1780,bin,CEN,[null],node1780,67,21,1,root
active,-1,5,b712982f-0984-40f2-b99e-a538ac9e9abb,Q7-CEN-1779,bin,CEN,[null],node1779,67,20,1,root
active,-1,5,c605e437-67a1-4612-88ea-23bb3d3f8cf0,Q7-CEN-1778,bin,CEN,[null],node1778,67,19,1,root
active,-1,5,a9395fa0-8df9-498c-868f-39a071cb717b,Q7-CEN-1777,bin,CEN,[null],node1777,67,18,1,root
active,-1,5,878f5cac-69f3-4b0e-813e-06db7c7a2d50,Q7-CEN-1776,bin,CEN,[null],node1776,67,17,1,root
active,-1,5,d84e701b-0d9e-445d-a38d-00e2fd2e628e,Q7-CEN-1775,bin,CEN,[null],node1775,67,16,1,root
active,0,5,bae438bd-49c6-4e50-b461-f8d87a8ebf8e,Q7-CEN-2179,path,CEN,[null],node2179,67,15,1,root
active,-1,5,c412d85b-7792-42b8-9ac5-10e90388dd0b,Q7-CEN-841,bin,CEN,[null],node841,67,14,1,root
active,-1,5,14cec10b-f624-4c46-8f79-7bfaf0cd8196,Q7-CEN-842,bin,CEN,[null],node842,67,13,1,root
active,-1,5,76db2784-4bca-416e-a018-6a72b37db389,Q7-CEN-843,bin,CEN,[null],node843,67,12,1,root
active,-1,5,2ddb6e8d-ea56-435c-b425-508aaa846573,Q7-CEN-844,bin,CEN,[null],node844,67,11,1,root
active,-1,5,b774aae8-c23c-46d9-b5b1-11a66f6c0033,Q7-CEN-845,bin,CEN,[null],node845,67,10,1,root
active,-1,5,beab4f3f-c9d1-4ddc-8d5c-891f9de61223,Q7-CEN-846,bin,CEN,[null],node846,67,9,1,root
active,-1,5,fe99edf7-11ba-4ad1-950d-a24de5a2aef2,Q7-CEN-847,bin,CEN,[null],node847,67,8,1,root
active,-1,5,501e33da-aa28-4504-be4a-5d3f6094e30c,Q7-CEN-848,bin,CEN,[null],node848,67,7,1,root
active,-1,5,f2b45aa2-0674-4292-8343-8031a3d7c973,Q7-CEN-849,bin,CEN,[null],node849,67,6,1,root
active,-1,5,e1994505-0133-4315-98cb-b9b75af9aa79,Q7-CEN-850,bin,CEN,[null],node850,67,5,1,root
active,-1,5,e1bab338-7fa1-45aa-b93d-529851ebc98c,Q7-CEN-851,bin,CEN,[null],node851,67,4,1,root
active,-1,5,c35ba4cf-b24d-44ea-b2a6-7922cb870c1a,Q7-CEN-852,bin,CEN,[null],node852,67,3,1,root
active,-1,5,cf2d6a77-d5f7-4775-a318-709a56e628b4,Q7-CEN-853,bin,CEN,[null],node853,67,2,1,root
active,-1,5,f3fd9107-ca0c-4a7b-9e7c-2428b52f46ce,Q7-CEN-854,bin,CEN,[null],node854,67,1,1,root
active,0,5,4295a667-8959-4af9-9e73-0d037ecdc81a,Q7-CEN-2033,path,CEN,[null],node2033,67,0,1,root
active,1,5,8645efa4-d1d2-498d-b25e-0802a946c402,Q7-CEN-2468,bincar,CEN,[null],node2468,66,30,1,root
active,0,5,2170ab0b-add7-4a5a-9364-ad3562c4c1f8,Q7-CEN-2105,path,CEN,[null],node2105,66,29,1,root
active,0,5,eb963bea-9626-498f-b403-2c74ac6132f0,Q7-CEN-1774,path,CEN,[null],node1774,66,28,1,root
active,0,5,3a9bc6c1-0ec4-4381-b4c1-481401cdb8bf,Q7-CEN-1773,path,CEN,[null],node1773,66,27,1,root
active,0,5,f9160073-4320-4a20-b00a-c22d16959730,Q7-CEN-1772,path,CEN,[null],node1772,66,26,1,root
active,0,5,5658c8e1-3e80-4035-b4cb-213c7ee4d36a,Q7-CEN-1771,path,CEN,[null],node1771,66,25,1,root
active,0,5,80b7a32e-b4d4-4627-a377-abffb625d35f,Q7-CEN-1770,path,CEN,[null],node1770,66,24,1,root
active,0,5,8904f227-da43-4453-b853-e8d2af6077d0,Q7-CEN-1769,path,CEN,[null],node1769,66,23,1,root
active,0,5,fc86b776-18a1-46cf-9070-3dd0529007bc,Q7-CEN-1768,path,CEN,[null],node1768,66,22,1,root
active,0,5,5abdce45-e31a-4b2e-8e2e-88dd12628605,Q7-CEN-1767,path,CEN,[null],node1767,66,21,1,root
active,0,5,1558bd6e-842b-4f65-9c05-d2059f4cd8aa,Q7-CEN-1766,path,CEN,[null],node1766,66,20,1,root
active,0,5,9187ce96-9b34-47e3-ac84-feaac96dc91f,Q7-CEN-1765,path,CEN,[null],node1765,66,19,1,root
active,0,5,7c536bde-d79d-43fe-92e9-03daf4e42d6b,Q7-CEN-1764,path,CEN,[null],node1764,66,18,1,root
active,0,5,2d73b566-1748-49bc-a934-05a55d4d8f49,Q7-CEN-1763,path,CEN,[null],node1763,66,17,1,root
active,0,5,d6a0f297-e6da-4959-9bc0-4602c8f9474b,Q7-CEN-1762,path,CEN,[null],node1762,66,16,1,root
active,0,5,2170ab0b-add7-4a5a-9364-ad3562c4c1f8,Q7-CEN-2178,path,CEN,[null],node2178,66,15,1,root
active,0,5,d15e6ab8-2d06-442d-9121-8e5defed5d18,Q7-CEN-827,path,CEN,[null],node827,66,14,1,root
active,0,5,aaae8999-28da-4331-a72f-e27487eaf5b2,Q7-CEN-828,path,CEN,[null],node828,66,13,1,root
active,0,5,96f658fd-f365-46a3-8a7e-5e9240c18a02,Q7-CEN-829,path,CEN,[null],node829,66,12,1,root
active,0,5,fe605e9a-a19e-48e5-92de-4ce0b02527d1,Q7-CEN-830,path,CEN,[null],node830,66,11,1,root
active,0,5,3940184a-c1af-4c78-b81c-0a445610a518,Q7-CEN-831,path,CEN,[null],node831,66,10,1,root
active,0,5,d1755beb-afce-46fb-8a3c-9c16f375cb53,Q7-CEN-832,path,CEN,[null],node832,66,9,1,root
active,0,5,84f45e67-624a-49a5-83ca-ef183faa1953,Q7-CEN-833,path,CEN,[null],node833,66,8,1,root
active,0,5,24c97552-e325-4045-9c76-fc59aa4daa83,Q7-CEN-834,path,CEN,[null],node834,66,7,1,root
active,0,5,61342037-0670-460b-acaf-b829ce811c59,Q7-CEN-835,path,CEN,[null],node835,66,6,1,root
active,0,5,7970c1d9-0dfa-47ba-87a1-3e551e4db6cd,Q7-CEN-836,path,CEN,[null],node836,66,5,1,root
active,0,5,5bd79a58-5d3d-4e39-b7b0-47dbfd549c8d,Q7-CEN-837,path,CEN,[null],node837,66,4,1,root
active,0,5,a5303501-b9bf-46c5-a676-e55da9ac2d16,Q7-CEN-838,path,CEN,[null],node838,66,3,1,root
active,0,5,6be6d725-024e-449c-a663-19d2e54aacac,Q7-CEN-839,path,CEN,[null],node839,66,2,1,root
active,0,5,f142353b-929b-461f-8ad8-66b1cf5a0be5,Q7-CEN-840,path,CEN,[null],node840,66,1,1,root
active,0,5,81f2a50b-3a2e-43c6-882d-17d5fa76d142,Q7-CEN-2032,path,CEN,[null],node2032,66,0,1,root
active,1,5,289263e2-3b79-4b44-9aae-168e982907ec,Q7-CEN-2467,bincar,CEN,[null],node2467,65,30,1,root
active,0,5,76a1bedc-7577-4333-8846-fa7e2802296d,Q7-CEN-2104,path,CEN,[null],node2104,65,29,1,root
active,1,5,4c425706-10d6-4e7f-900f-f7a6a1858257,Q7-CEN-1761,bin,CEN,[null],node1761,65,28,1,root
active,1,5,7f121dd9-27e6-47d5-91d5-9b0443cef1e9,Q7-CEN-1760,bin,CEN,[null],node1760,65,27,1,root
active,1,5,0bd2ea09-d67c-4cf5-9a0b-f7b566daf5ae,Q7-CEN-1759,bin,CEN,[null],node1759,65,26,1,root
active,1,5,c514ba9f-5212-4fbf-a4d3-000c0dae9e11,Q7-CEN-1758,bin,CEN,[null],node1758,65,25,1,root
active,1,5,f491e914-c941-4283-a104-918777a33677,Q7-CEN-1757,bin,CEN,[null],node1757,65,24,1,root
active,1,5,0b14a41b-8507-46cf-8e42-c967abe9e654,Q7-CEN-1756,bin,CEN,[null],node1756,65,23,1,root
active,1,5,14ef99e6-983b-4af8-8ba6-4fda4f3e6356,Q7-CEN-1755,bin,CEN,[null],node1755,65,22,1,root
active,1,5,eeb3b300-91a4-44b2-a162-f08c349c27b1,Q7-CEN-1754,bin,CEN,[null],node1754,65,21,1,root
active,1,5,a5a0769e-35c8-441c-82c8-d415680d2301,Q7-CEN-1753,bin,CEN,[null],node1753,65,20,1,root
active,1,5,81be868e-f8c3-4c35-b3dc-a5c64885fcae,Q7-CEN-1752,bin,CEN,[null],node1752,65,19,1,root
active,1,5,87c0bc06-c0a7-46c5-92b3-2214c61483aa,Q7-CEN-1751,bin,CEN,[null],node1751,65,18,1,root
active,1,5,6ca4145b-84a1-4909-b8ef-e8902523756c,Q7-CEN-1750,bin,CEN,[null],node1750,65,17,1,root
active,1,5,262d1d6a-bc17-4da5-b1c8-aa605b40e66a,Q7-CEN-1749,bin,CEN,[null],node1749,65,16,1,root
active,0,5,76a1bedc-7577-4333-8846-fa7e2802296d,Q7-CEN-2177,path,CEN,[null],node2177,65,15,1,root
active,1,5,b356f5db-3e3d-4d52-95d1-1430c83bb33a,Q7-CEN-813,bin,CEN,[null],node813,65,14,1,root
active,1,5,b9d00d29-045b-460e-b979-f0203c7e804c,Q7-CEN-814,bin,CEN,[null],node814,65,13,1,root
active,1,5,11c8a22e-917a-406b-a559-80999d90fa2b,Q7-CEN-815,bin,CEN,[null],node815,65,12,1,root
active,1,5,0cb044f5-0093-469e-8ce3-a1ccbf6a22dc,Q7-CEN-816,bin,CEN,[null],node816,65,11,1,root
active,1,5,9c917e1c-dc9b-46ce-961d-b03fa3ae4ef2,Q7-CEN-817,bin,CEN,[null],node817,65,10,1,root
active,1,5,7f2166b7-3040-4b62-9db5-4530ef9ad9a9,Q7-CEN-818,bin,CEN,[null],node818,65,9,1,root
active,1,5,77d0b861-1d51-4652-bb82-6f411caaa052,Q7-CEN-819,bin,CEN,[null],node819,65,8,1,root
active,1,5,8e542b28-0c5a-4579-bed0-1c2efaef1945,Q7-CEN-820,bin,CEN,[null],node820,65,7,1,root
active,1,5,47a11805-91b1-45c2-bc60-41a512076081,Q7-CEN-821,bin,CEN,[null],node821,65,6,1,root
