Latitude,Longitude,Neutral,Code,Name,Type,SubNode,Warehouse,Area,Status,Level,Guid,Node
2,35,1,DN-CEN-128,node127,empty,a,41,CEN,active,1,fa5e533e-958f-464c-861b-dd78b199583a,root
2,36,1,DN-CEN-129,node128,empty,a,41,CEN,active,1,a058598f-d344-4fa5-9ef9-57a1ad6d04da,root
2,37,1,DN-CEN-130,node129,empty,a,41,CEN,active,1,8c6c9346-147a-40ac-a2b5-1db47ab144e5,root
2,38,1,DN-CEN-131,node130,empty,a,41,CEN,active,1,edff9beb-27d8-4bc1-b26c-85ef3fbc40b0,root
2,39,1,DN-CEN-132,node131,empty,a,41,CEN,active,1,db318796-66a6-42e5-8f36-f9b72befe02b,root
2,40,1,DN-CEN-133,node132,empty,a,41,CEN,active,1,f72498e8-5c1e-461d-b8f3-796a4a7eeea4,root
2,41,1,DN-CEN-134,node133,empty,a,41,CEN,active,1,6e20b9bd-5106-4a5c-b73e-d1a01b243fce,root
2,42,1,DN-CEN-135,node134,empty,a,41,CEN,active,1,a3db83c5-b88e-446a-b7c2-8631cd8da1eb,root
2,43,1,DN-CEN-136,node135,empty,a,41,CEN,active,1,19adb3cb-4d4f-420b-bf71-f0547739c246,root
2,44,1,DN-CEN-137,node136,empty,a,41,CEN,active,1,36b4c24f-cd3a-49f7-a9a3-3167164353bd,root
2,45,1,DN-CEN-138,node137,empty,a,41,CEN,active,1,9e26a4f0-5d97-4d5c-bc6d-cecc7a07d35e,root
3,0,1,DN-CEN-139,node138,empty,a,41,CEN,active,1,c18b1435-4b4e-49c6-b328-663463696411,root
3,1,1,DN-CEN-140,node139,empty,a,41,CEN,active,1,bda6a0b5-4fa8-4d44-aeed-8366eee3e8aa,root
3,2,1,DN-CEN-141,node140,empty,a,41,CEN,active,1,d64656e2-cb1b-422a-bb49-082a056d18ed,root
3,3,1,DN-CEN-142,node141,empty,a,41,CEN,active,1,071df319-e1d8-469b-b6ff-47dab8b23d7b,root
3,4,1,DN-CEN-143,node142,empty,a,41,CEN,active,1,ef2f56fb-a36b-4de2-b7a9-8695a0a491be,root
3,5,1,DN-CEN-144,node143,empty,a,41,CEN,active,1,bcb9565f-287a-4365-a24a-092275567720,root
3,6,1,DN-CEN-145,node144,empty,a,41,CEN,active,1,fcaf0b9a-2f76-403a-b5c4-fc47ddeded03,root
3,7,1,DN-CEN-146,node145,empty,a,41,CEN,active,1,3bebbd3a-bf36-4b04-8736-6a2e35b62d86,root
3,8,1,DN-CEN-147,node146,empty,a,41,CEN,active,1,be5aa92c-79ac-4368-8a5d-aa72d182193b,root
3,9,1,DN-CEN-148,node147,empty,a,41,CEN,active,1,440704d0-4edf-4fed-a993-344adb7d8715,root
3,10,1,DN-CEN-149,node148,empty,a,41,CEN,active,1,9337d8c0-a87d-4b26-b8e5-cc59d070368e,root
3,11,1,DN-CEN-150,node149,empty,a,41,CEN,active,1,012fd5e2-7319-4a07-b853-54c6ae2eff1d,root
3,12,1,DN-CEN-151,node150,empty,a,41,CEN,active,1,a5bc1263-eabf-4669-baa1-dd69178eba21,root
3,13,1,DN-CEN-152,node151,empty,a,41,CEN,active,1,eceb27ac-fb57-454d-a35b-dd8bc797419f,root
3,14,1,DN-CEN-153,node152,empty,a,41,CEN,active,1,0942ef76-90d4-4991-a109-0ef92d19cde3,root
3,15,1,DN-CEN-154,node153,empty,a,41,CEN,active,1,3077c779-93e5-400c-920d-be3c0559c6f6,root
3,16,1,DN-CEN-155,node154,empty,a,41,CEN,active,1,68acc1c2-e48b-4fdc-8329-c52970ce16b7,root
3,17,1,DN-CEN-156,node155,empty,a,41,CEN,active,1,e813b002-da56-4c8d-b118-45e3817dcade,root
3,18,1,DN-CEN-157,node156,empty,a,41,CEN,active,1,318f4864-520c-43a0-8929-c67cc57ceeee,root
3,19,1,DN-CEN-158,node157,empty,a,41,CEN,active,1,f01ae21c-48cd-4816-a4e3-3e204aba4460,root
3,20,1,DN-CEN-159,node158,empty,a,41,CEN,active,1,39903e79-aa30-48ee-8789-99b87fb5f6fa,root
3,21,1,DN-CEN-160,node159,empty,a,41,CEN,active,1,af14d4cf-bed8-4a0e-93ee-70938a18cdeb,root
3,22,1,DN-CEN-161,node160,empty,a,41,CEN,active,1,bad7e0c6-440d-4772-b837-9aa13894e35b,root
3,23,1,DN-CEN-162,node161,empty,a,41,CEN,active,1,90a289b8-59ae-4e95-8ffb-51f866cd3dea,root
3,24,1,DN-CEN-163,node162,empty,a,41,CEN,active,1,fe690667-fa4c-47b7-bc6e-fb9ac4885154,root
3,25,1,DN-CEN-164,node163,empty,a,41,CEN,active,1,481300ee-7968-49ce-905a-a8900943aaca,root
3,26,1,DN-CEN-165,node164,empty,a,41,CEN,active,1,2b09a74b-2ae2-430e-9795-7f914b4d83b2,root
3,27,1,DN-CEN-166,node165,empty,a,41,CEN,active,1,9bd07d7e-2473-418e-a26f-30fb00646af7,root
3,28,1,DN-CEN-167,node166,empty,a,41,CEN,active,1,31766422-f2d0-4e84-989d-3a1edf467098,root
3,29,1,DN-CEN-168,node167,empty,a,41,CEN,active,1,57502604-68ab-41cb-832a-8bc90a85c75c,root
3,30,1,DN-CEN-169,node168,empty,a,41,CEN,active,1,6179b67a-4be1-402f-92ac-3ac34685e70e,root
3,31,1,DN-CEN-170,node169,empty,a,41,CEN,active,1,dbb8b672-6ea9-4770-9e48-9f11bc3cdfe4,root
3,32,1,DN-CEN-171,node170,empty,a,41,CEN,active,1,8ba5ed7a-8654-424b-9695-d2e34e7035c5,root
3,33,1,DN-CEN-172,node171,empty,a,41,CEN,active,1,667bf4e3-c6b1-4b62-b43a-374c7c29467f,root
3,34,1,DN-CEN-173,node172,empty,a,41,CEN,active,1,220b4da8-a2e3-43be-b8b0-0b01987dce0e,root
3,35,1,DN-CEN-174,node173,empty,a,41,CEN,active,1,1fcb134a-ee9f-4d31-a217-aefdd4f41bc6,root
3,36,1,DN-CEN-175,node174,empty,a,41,CEN,active,1,c4695717-9f04-408c-9aac-f59efe6cc675,root
3,37,1,DN-CEN-176,node175,empty,a,41,CEN,active,1,4ae8297c-8b34-4ff6-8ccd-90f98f993ccf,root
3,38,1,DN-CEN-177,node176,empty,a,41,CEN,active,1,d9eea0ea-da1b-4e90-a907-54f93df4b586,root
3,39,1,DN-CEN-178,node177,empty,a,41,CEN,active,1,e1c7647c-56db-462b-aff8-204b7a1af70e,root
3,40,1,DN-CEN-179,node178,empty,a,41,CEN,active,1,a8051c94-27ac-43f0-b3e8-460d56beaf67,root
3,41,1,DN-CEN-180,node179,empty,a,41,CEN,active,1,589932b4-7156-4546-9c73-5a90caafb07f,root
3,42,1,DN-CEN-181,node180,empty,a,41,CEN,active,1,40ada4cb-d2f5-40c7-874a-6d3392304444,root
3,43,1,DN-CEN-182,node181,empty,a,41,CEN,active,1,8e41a80d-8597-4ad8-87db-de39b9a26130,root
3,44,1,DN-CEN-183,node182,empty,a,41,CEN,active,1,bbb9e5fb-3908-41ca-b72c-87e910fddfba,root
3,45,1,DN-CEN-184,node183,empty,a,41,CEN,active,1,c902b5d6-d685-4c2f-b575-23fd496f1f71,root
4,0,1,DN-CEN-185,node184,empty,a,41,CEN,active,1,d8bf91ec-960b-41d0-aa05-2fd1812c7ee7,root
4,1,1,DN-CEN-186,node185,empty,a,41,CEN,active,1,36d0ed1f-97ce-4efa-adc1-6c738284152c,root
4,2,1,DN-CEN-187,node186,empty,a,41,CEN,active,1,659b3619-ef95-4b72-a519-f7db0652ad9c,root
4,3,1,DN-CEN-188,node187,empty,a,41,CEN,active,1,b26a40d5-7ddc-4095-b4a1-f1cb217d1bff,root
4,4,1,DN-CEN-189,node188,empty,a,41,CEN,active,1,59cc1985-23ee-47d1-b03f-10aee0ac7316,root
4,5,1,DN-CEN-190,node189,empty,a,41,CEN,active,1,91a561fb-bd8f-44ab-97a8-1aea7cbdd4f9,root
4,6,1,DN-CEN-191,node190,empty,a,41,CEN,active,1,9721f08d-f1b3-40ff-af20-70eccc8a04ad,root
4,7,1,DN-CEN-192,node191,empty,a,41,CEN,active,1,b9ae96c7-49f9-4b54-bcf8-1e70e22dfa55,root
4,8,1,DN-CEN-193,node192,empty,a,41,CEN,active,1,acdb7b85-8361-45de-8ce2-323c5c80698b,root
4,9,1,DN-CEN-194,node193,empty,a,41,CEN,active,1,762c6669-5291-4175-a1f2-f8cb3f363176,root
4,10,1,DN-CEN-195,node194,empty,a,41,CEN,active,1,5378e4d6-decf-40e0-b009-b0128b07b5af,root
4,11,1,DN-CEN-196,node195,empty,a,41,CEN,active,1,9ef486bb-96b7-4766-9bb1-76846ac7a959,root
4,12,1,DN-CEN-197,node196,empty,a,41,CEN,active,1,98a4ef99-3b3f-4cdd-978a-1cba2fb7cfd8,root
4,13,1,DN-CEN-198,node197,empty,a,41,CEN,active,1,013f4a0a-0298-46c9-919f-c7e7c5092df2,root
4,14,1,DN-CEN-199,node198,empty,a,41,CEN,active,1,fe9e4b84-25e7-43ff-885a-3f1658d6fbeb,root
4,15,1,DN-CEN-200,node199,empty,a,41,CEN,active,1,9612cd30-e013-4eac-bb0b-00232b62e8f3,root
4,16,1,DN-CEN-201,node200,empty,a,41,CEN,active,1,b142eaf9-34c7-4876-85c5-6c37b4af9bdb,root
4,17,1,DN-CEN-202,node201,empty,a,41,CEN,active,1,6c50ade3-9e36-4948-8f67-097b1827d69e,root
4,18,1,DN-CEN-203,node202,empty,a,41,CEN,active,1,33b08279-0ef9-46b6-aab6-5f8841892ccc,root
4,19,1,DN-CEN-204,node203,empty,a,41,CEN,active,1,e5bdb9e1-f1d9-4849-a40e-2b14b44667eb,root
4,20,1,DN-CEN-205,node204,empty,a,41,CEN,active,1,b9d3fb83-a09a-4921-ad4c-7cf814bf4dec,root
4,21,1,DN-CEN-206,node205,empty,a,41,CEN,active,1,a9d37afd-f673-4ce1-ae2f-eaee51bd5bdf,root
4,22,1,DN-CEN-207,node206,empty,a,41,CEN,active,1,0540bb24-76cb-48a6-9210-1c03dc13dbc6,root
4,23,1,DN-CEN-208,node207,empty,a,41,CEN,active,1,642455b0-c52e-44a6-8a89-41dec57962c9,root
4,24,1,DN-CEN-209,node208,empty,a,41,CEN,active,1,bf48178c-f370-43c2-bf61-8c6dcef7ad40,root
4,25,1,DN-CEN-210,node209,empty,a,41,CEN,active,1,7026daca-29a1-44b9-b68a-b0537da9769e,root
4,26,1,DN-CEN-211,node210,empty,a,41,CEN,active,1,9bc6d18b-1bb0-4c7c-9fbe-a335b53670c4,root
4,27,1,DN-CEN-212,node211,empty,a,41,CEN,active,1,90abd6c3-3fb7-4549-b56f-b8af23da7a7b,root
4,28,1,DN-CEN-213,node212,empty,a,41,CEN,active,1,ccccbe51-1bef-466f-bbbd-e99f4c8c6c60,root
4,29,1,DN-CEN-214,node213,empty,a,41,CEN,active,1,26858d4c-ed03-4cf8-b590-10c9fd433dca,root
4,30,1,DN-CEN-215,node214,empty,a,41,CEN,active,1,c9844097-d8aa-42d2-a52c-8825f251cc0b,root
4,31,1,DN-CEN-216,node215,empty,a,41,CEN,active,1,33c7a2d3-c1bd-4708-ba0a-22b710cdfb00,root
4,32,1,DN-CEN-217,node216,empty,a,41,CEN,active,1,3af89531-8340-4700-9b77-8738231b1fd5,root
4,33,1,DN-CEN-218,node217,empty,a,41,CEN,active,1,e5d5dad8-8635-4eb9-871e-c5c4b556623d,root
4,34,1,DN-CEN-219,node218,empty,a,41,CEN,active,1,e78b9d4b-6bbe-4a37-81ee-e88d60993cec,root
4,35,1,DN-CEN-220,node219,empty,a,41,CEN,active,1,749b244a-f54c-487a-9ef4-8d24b1aa73b9,root
