"Latitude","Longitude","Neutral","Code","name","Type","SubNode__-","Warehouse","Area","Status","Level","Guid","X","Y"
"33","38","1","BRYA-WS2-1440","node1439","bin","null","brya","bd","active","1","1439","null","null"
"33","37","1","BRYA-WS2-1403","node1402","bin","null","brya","bd","active","1","1402","null","null"
"33","36","1","BRYA-WS2-1366","node1365","path","null","brya","bd","active","1","1365","null","null"
"33","35","1","BRYA-WS2-1329","node1328","bin","null","brya","bd","active","1","1328","null","null"
"33","34","1","BRYA-WS2-1292","node1291","bin","null","brya","bd","active","1","1291","null","null"
"33","33","1","BRYA-WS2-1255","node1254","path","null","brya","bd","active","1","1254","null","null"
"33","32","1","BRYA-WS2-1218","node1217","bin","null","brya","bd","active","1","1217","null","null"
"33","31","1","BRYA-WS2-1181","node1180","bin","null","brya","bd","active","1","1180","null","null"
"33","30","1","BRYA-WS2-1144","node1143","path","null","brya","bd","active","1","1143","null","null"
"33","29","1","BRYA-WS2-1107","node1106","bin","null","brya","bd","active","1","1106","null","null"
"33","28","1","BRYA-WS2-1070","node1069","bin","null","brya","bd","active","1","1069","null","null"
"33","27","1","BRYA-WS2-1033","node1032","path","null","brya","bd","active","1","1032","null","null"
"33","26","1","BRYA-WS2-996","node995","bin","null","brya","bd","active","1","995","null","null"
"33","25","1","BRYA-WS2-959","node958","bin","null","brya","bd","active","1","958","null","null"
"33","24","1","BRYA-WS2-922","node921","path","null","brya","bd","active","1","921","null","null"
"33","23","1","BRYA-WS2-885","node884","bin","null","brya","bd","active","1","884","null","null"
"33","22","1","BRYA-WS2-848","node847","bin","null","brya","bd","active","1","847","null","null"
"33","21","1","BRYA-WS2-811","node810","path","null","brya","bd","active","1","810","null","null"
"33","20","1","BRYA-WS2-774","node773","bin","null","brya","bd","active","1","773","null","null"
"33","19","1","BRYA-WS2-737","node736","bindummy","null","brya","bd","active","1","736","null","null"
"33","18","1","BRYA-WS2-700","node699","bin","null","brya","bd","active","1","699","null","null"
"33","17","1","BRYA-WS2-663","node662","bindummy","null","brya","bd","active","1","662","null","null"
"33","16","1","BRYA-WS2-626","node625","bindummy","null","brya","bd","active","1","625","null","null"
"33","15","1","BRYA-WS2-589","node588","bindummy","null","brya","bd","active","1","588","null","null"
"33","14","1","BRYA-WS2-552","node551","empty","null","brya","bd","active","1","551","null","null"
"33","13","1","BRYA-WS2-515","node514","empty","null","brya","bd","active","1","514","null","null"
"33","12","1","BRYA-WS2-478","node477","empty","null","brya","bd","active","1","477","null","null"
"33","11","1","BRYA-WS2-441","node440","empty","null","brya","bd","active","1","440","null","null"
"33","10","1","BRYA-WS2-404","node403","empty","null","brya","bd","active","1","403","null","null"
"33","9","1","BRYA-WS2-367","node366","empty","null","brya","bd","active","1","366","null","null"
"33","8","1","BRYA-WS2-330","node329","empty","null","brya","bd","active","1","329","null","null"
"33","7","1","BRYA-WS2-293","node292","empty","null","brya","bd","active","1","292","null","null"
"33","6","1","BRYA-WS2-256","node255","empty","null","brya","bd","active","1","255","null","null"
"33","5","1","BRYA-WS2-219","node218","empty","null","brya","bd","active","1","218","null","null"
"33","4","1","BRYA-WS2-182","node181","empty","null","brya","bd","active","1","181","null","null"
"33","3","1","BRYA-WS2-145","node144","empty","null","brya","bd","active","1","144","null","null"
"33","2","1","BRYA-WS2-108","node107","empty","null","brya","bd","active","1","107","null","null"
"33","1","1","BRYA-WS2-71","node70","empty","null","brya","bd","active","1","70","null","null"
"33","0","1","BRYA-WS2-34","node33","empty","null","brya","bd","active","1","33","null","null"
"32","85","1","BRYA-WS2-3178","node3177","bin","null","brya","bd","active","1","3177","null","null"
"32","84","1","BRYA-WS2-3141","node3140","path","null","brya","bd","active","1","3140","null","null"
"32","83","1","BRYA-WS2-3104","node3103","bin","null","brya","bd","active","1","3103","null","null"
"32","82","1","BRYA-WS2-3067","node3066","bin","null","brya","bd","active","1","3066","null","null"
"32","81","1","BRYA-WS2-3030","node3029","path","null","brya","bd","active","1","3029","null","null"
"32","80","1","BRYA-WS2-2993","node2992","bin","null","brya","bd","active","1","2992","null","null"
"32","79","1","BRYA-WS2-2956","node2955","bin","null","brya","bd","active","1","2955","null","null"
"32","78","1","BRYA-WS2-2919","node2918","path","null","brya","bd","active","1","2918","null","null"
"32","77","1","BRYA-WS2-2882","node2881","bin","null","brya","bd","active","1","2881","null","null"
"32","76","1","BRYA-WS2-2845","node2844","bin","null","brya","bd","active","1","2844","null","null"
"32","75","1","BRYA-WS2-2808","node2807","path","null","brya","bd","active","1","2807","null","null"
"32","74","1","BRYA-WS2-2771","node2770","bin","null","brya","bd","active","1","2770","null","null"
"32","73","1","BRYA-WS2-2734","node2733","bin","null","brya","bd","active","1","2733","null","null"
"32","72","1","BRYA-WS2-2697","node2696","path","null","brya","bd","active","1","2696","null","null"
"32","71","1","BRYA-WS2-2660","node2659","bin","null","brya","bd","active","1","2659","null","null"
"32","70","1","BRYA-WS2-2623","node2622","bin","null","brya","bd","active","1","2622","null","null"
"32","69","1","BRYA-WS2-2586","node2585","path","null","brya","bd","active","1","2585","null","null"
"32","68","1","BRYA-WS2-2549","node2548","bin","null","brya","bd","active","1","2548","null","null"
"32","67","1","BRYA-WS2-2512","node2511","bin","null","brya","bd","active","1","2511","null","null"
"32","66","1","BRYA-WS2-2475","node2474","path","null","brya","bd","active","1","2474","null","null"
"32","65","1","BRYA-WS2-2438","node2437","bin","null","brya","bd","active","1","2437","null","null"
"32","64","1","BRYA-WS2-2401","node2400","bin","null","brya","bd","active","1","2400","null","null"
"32","63","1","BRYA-WS2-2364","node2363","path","null","brya","bd","active","1","2363","null","null"
"32","62","1","BRYA-WS2-2327","node2326","bin","null","brya","bd","active","1","2326","null","null"
"32","61","1","BRYA-WS2-2290","node2289","bin","null","brya","bd","active","1","2289","null","null"
"32","60","1","BRYA-WS2-2253","node2252","path","null","brya","bd","active","1","2252","null","null"
"32","59","1","BRYA-WS2-2216","node2215","bin","null","brya","bd","active","1","2215","null","null"
"32","58","1","BRYA-WS2-2179","node2178","bin","null","brya","bd","active","1","2178","null","null"
"32","57","1","BRYA-WS2-2142","node2141","path","null","brya","bd","active","1","2141","null","null"
"32","56","1","BRYA-WS2-2105","node2104","bin","null","brya","bd","active","1","2104","null","null"
"32","55","1","BRYA-WS2-2068","node2067","bin","null","brya","bd","active","1","2067","null","null"
"32","54","1","BRYA-WS2-2031","node2030","path","null","brya","bd","active","1","2030","null","null"
"32","53","1","BRYA-WS2-1994","node1993","bin","null","brya","bd","active","1","1993","null","null"
"32","52","1","BRYA-WS2-1957","node1956","bin","null","brya","bd","active","1","1956","null","null"
"32","51","1","BRYA-WS2-1920","node1919","path","null","brya","bd","active","1","1919","null","null"
"32","50","1","BRYA-WS2-1883","node1882","bin","null","brya","bd","active","1","1882","null","null"
"32","49","1","BRYA-WS2-1846","node1845","bin","null","brya","bd","active","1","1845","null","null"
"32","48","1","BRYA-WS2-1809","node1808","path","null","brya","bd","active","1","1808","null","null"
"32","47","1","BRYA-WS2-1772","node1771","bin","null","brya","bd","active","1","1771","null","null"
"32","46","1","BRYA-WS2-1735","node1734","bin","null","brya","bd","active","1","1734","null","null"
"32","45","1","BRYA-WS2-1698","node1697","path","null","brya","bd","active","1","1697","null","null"
"32","44","1","BRYA-WS2-1661","node1660","bin","null","brya","bd","active","1","1660","null","null"
"32","43","1","BRYA-WS2-1624","node1623","bin","null","brya","bd","active","1","1623","null","null"
"32","42","1","BRYA-WS2-1587","node1586","path","null","brya","bd","active","1","1586","null","null"
"32","41","1","BRYA-WS2-1550","node1549","bin","null","brya","bd","active","1","1549","null","null"
"32","40","1","BRYA-WS2-1513","node1512","bin","null","brya","bd","active","1","1512","null","null"
"32","39","1","BRYA-WS2-1476","node1475","path","null","brya","bd","active","1","1475","null","null"
"32","38","1","BRYA-WS2-1439","node1438","bin","null","brya","bd","active","1","1438","null","null"
"32","37","1","BRYA-WS2-1402","node1401","bin","null","brya","bd","active","1","1401","null","null"
"32","36","1","BRYA-WS2-1365","node1364","path","null","brya","bd","active","1","1364","null","null"
"32","35","1","BRYA-WS2-1328","node1327","bin","null","brya","bd","active","1","1327","null","null"
"32","34","1","BRYA-WS2-1291","node1290","bin","null","brya","bd","active","1","1290","null","null"
"32","33","1","BRYA-WS2-1254","node1253","path","null","brya","bd","active","1","1253","null","null"
"32","32","1","BRYA-WS2-1217","node1216","bin","null","brya","bd","active","1","1216","null","null"
"32","31","1","BRYA-WS2-1180","node1179","bin","null","brya","bd","active","1","1179","null","null"
"32","30","1","BRYA-WS2-1143","node1142","path","null","brya","bd","active","1","1142","null","null"
"32","29","1","BRYA-WS2-1106","node1105","bin","null","brya","bd","active","1","1105","null","null"
"32","28","1","BRYA-WS2-1069","node1068","bin","null","brya","bd","active","1","1068","null","null"
"32","27","1","BRYA-WS2-1032","node1031","path","null","brya","bd","active","1","1031","null","null"
"32","26","1","BRYA-WS2-995","node994","bin","null","brya","bd","active","1","994","null","null"
"32","25","1","BRYA-WS2-958","node957","bin","null","brya","bd","active","1","957","null","null"
"32","24","1","BRYA-WS2-921","node920","path","null","brya","bd","active","1","920","null","null"
"32","23","1","BRYA-WS2-884","node883","bin","null","brya","bd","active","1","883","null","null"
"32","22","1","BRYA-WS2-847","node846","bin","null","brya","bd","active","1","846","null","null"
"32","21","1","BRYA-WS2-810","node809","path","null","brya","bd","active","1","809","null","null"
"32","20","1","BRYA-WS2-773","node772","bin","null","brya","bd","active","1","772","null","null"
"32","19","1","BRYA-WS2-736","node735","bindummy","null","brya","bd","active","1","735","null","null"
"32","18","1","BRYA-WS2-699","node698","bin","null","brya","bd","active","1","698","null","null"
"32","17","1","BRYA-WS2-662","node661","bindummy","null","brya","bd","active","1","661","null","null"
"32","16","1","BRYA-WS2-625","node624","bindummy","null","brya","bd","active","1","624","null","null"
"32","15","1","BRYA-WS2-588","node587","bindummy","null","brya","bd","active","1","587","null","null"
"32","14","1","BRYA-WS2-551","node550","empty","null","brya","bd","active","1","550","null","null"
"32","13","1","BRYA-WS2-514","node513","empty","null","brya","bd","active","1","513","null","null"
"32","12","1","BRYA-WS2-477","node476","empty","null","brya","bd","active","1","476","null","null"
"32","11","1","BRYA-WS2-440","node439","empty","null","brya","bd","active","1","439","null","null"
"32","10","1","BRYA-WS2-403","node402","empty","null","brya","bd","active","1","402","null","null"
"32","9","1","BRYA-WS2-366","node365","empty","null","brya","bd","active","1","365","null","null"
"32","8","1","BRYA-WS2-329","node328","empty","null","brya","bd","active","1","328","null","null"
"32","7","1","BRYA-WS2-292","node291","empty","null","brya","bd","active","1","291","null","null"
"32","6","1","BRYA-WS2-255","node254","empty","null","brya","bd","active","1","254","null","null"
"32","5","1","BRYA-WS2-218","node217","empty","null","brya","bd","active","1","217","null","null"
"32","4","1","BRYA-WS2-181","node180","empty","null","brya","bd","active","1","180","null","null"
"32","3","1","BRYA-WS2-144","node143","empty","null","brya","bd","active","1","143","null","null"
"32","2","1","BRYA-WS2-107","node106","empty","null","brya","bd","active","1","106","null","null"
"32","1","1","BRYA-WS2-70","node69","empty","null","brya","bd","active","1","69","null","null"
"32","0","1","BRYA-WS2-33","node32","empty","null","brya","bd","active","1","32","null","null"
"31","85","1","BRYA-WS2-3177","node3176","bin","null","brya","bd","active","1","3176","null","null"
"31","84","1","BRYA-WS2-3140","node3139","path","null","brya","bd","active","1","3139","null","null"
"31","83","1","BRYA-WS2-3103","node3102","bin","null","brya","bd","active","1","3102","null","null"
"31","82","1","BRYA-WS2-3066","node3065","bin","null","brya","bd","active","1","3065","null","null"
"31","81","1","BRYA-WS2-3029","node3028","path","null","brya","bd","active","1","3028","null","null"
"31","80","1","BRYA-WS2-2992","node2991","bin","null","brya","bd","active","1","2991","null","null"
"31","79","1","BRYA-WS2-2955","node2954","bin","null","brya","bd","active","1","2954","null","null"
"31","78","1","BRYA-WS2-2918","node2917","path","null","brya","bd","active","1","2917","null","null"
"31","77","1","BRYA-WS2-2881","node2880","bin","null","brya","bd","active","1","2880","null","null"
"31","76","1","BRYA-WS2-2844","node2843","bin","null","brya","bd","active","1","2843","null","null"
"31","75","1","BRYA-WS2-2807","node2806","path","null","brya","bd","active","1","2806","null","null"
"31","74","1","BRYA-WS2-2770","node2769","bin","null","brya","bd","active","1","2769","null","null"
